Asset_ID,Asset_Type,Fuel_Type,Fuel_Consumed_Litres,Distance_Travelled_KM,Trip_Date,Location_Start,Location_End,Trip_Duration_Hours,Maintenance_Flag,Fuel_Cost_Per_Litre,Driver_ID,Weather_Condition,Asset_Age_Years,Speed_KMPH,Trip_Status,Remarks,Total_Trip_Cost
A-06372,Truck,Jet Fuel,1858.5,210.8,2023-12-25,Abu Dhabi Rig,Dubai Port,9.06,No,1.63,D-394,Stormy,13,20.62,Delayed,Indeed person significant.,3029.36
A-06373,Truck,Diesel,4787.28,1934.3,2024-03-31,Abu Dhabi Rig,Dubai Port,18.58,No,0.85,D-566,Rainy,7,62.51,Delayed,Ground foreign feeling prepare likely source any capital.,4069.19
A-06374,Truck,Diesel,4969.2,1070.83,2024-10-17,Dubai Port,Dubai Port,23.27,No,0.96,D-302,Windy,2,92.79,Cancelled,Partner us picture high whatever lay fine.,4770.43
A-06375,Helicopter,Petrol,4588.4,1987.52,2023-08-03,Doha Bay,Muscat Dock,38.81,Yes,1.53,D-800,Rainy,2,106.08,Completed,This enjoy gas item bag woman.,7020.25
A-06376,Tugboat,Jet Fuel,515.9,895.57,2024-04-24,Ras Laffan,Muscat Dock,70.3,No,0.72,D-976,Sunny,12,63.15,Completed,Road floor general loss.,371.45
A-06377,Supply Ship,Jet Fuel,1732.6,1071.23,2024-02-03,Doha Bay,Abu Dhabi Rig,62.27,No,0.51,D-243,Windy,11,38.03,Cancelled,Lose way within thank respond customer.,883.63
A-06378,Supply Ship,Jet Fuel,4731.17,539.5,2024-07-16,Doha Bay,Dubai Port,18.54,No,1.66,D-399,Rainy,9,46.14,Completed,Represent practice perhaps finally rock.,7853.74
A-06379,Truck,Jet Fuel,4042.21,1798.91,2024-06-01,Ras Laffan,Doha Bay,17.54,No,1.4,D-332,Stormy,13,64.55,Completed,Century point suffer picture.,5659.09
A-06380,Truck,Petrol,4564.8,892.99,2023-12-26,Doha Bay,Dubai Port,31.93,No,1.51,D-113,Rainy,13,84.96,Delayed,Choose side sport make wear.,6892.85
A-06381,Helicopter,Jet Fuel,2905.51,1631.08,2025-03-22,Abu Dhabi Rig,Ras Laffan,70.2,No,0.53,D-839,Rainy,1,74.28,Completed,Door machine time stop power yeah.,1539.92
A-06382,Tugboat,Petrol,2453.95,168.67,2024-11-11,Dubai Port,Doha Bay,11.82,No,1.07,D-562,Stormy,1,104.06,Completed,Unit us big fear could.,2625.73
A-06383,Supply Ship,Jet Fuel,621.83,1578.61,2023-11-08,Abu Dhabi Rig,Ras Laffan,68.94,No,1.3,D-281,Stormy,7,21.85,Cancelled,Just benefit everything so.,808.38
A-06384,Helicopter,Jet Fuel,4213.41,985.58,2024-01-19,Abu Dhabi Rig,Doha Bay,14.52,Yes,1.55,D-268,Sunny,10,119.21,Completed,Pm number avoid far quality.,6530.79
A-06385,Supply Ship,Diesel,3751.19,20.76,2025-03-10,Muscat Dock,Abu Dhabi Rig,63.94,No,1.77,D-650,Stormy,6,112.92,Cancelled,Arm letter position least.,6639.61
A-06386,Truck,Petrol,388.5,460.26,2024-06-07,Ras Laffan,Muscat Dock,59.95,No,0.93,D-695,Stormy,6,34.96,Cancelled,Build general attack structure.,361.3
A-06387,Supply Ship,Diesel,1126.13,395.52,2025-07-23,Ras Laffan,Abu Dhabi Rig,63.64,No,1.86,D-465,Sunny,8,24.82,Cancelled,Thus cultural law information risk able.,2094.6
A-06388,Tugboat,Petrol,2830.66,1506.01,2025-02-17,Abu Dhabi Rig,Doha Bay,64.32,No,1.51,D-398,Rainy,11,81.77,Completed,Decide environment produce.,4274.3
A-06389,Tugboat,Jet Fuel,3453.57,959.63,2025-01-28,Ras Laffan,Dubai Port,16.49,No,1.1,D-916,Rainy,11,92.14,Completed,This my long old water.,3798.93
A-06390,Truck,Jet Fuel,774.58,327.84,2024-06-14,Muscat Dock,Abu Dhabi Rig,56.29,No,1.49,D-262,Stormy,4,67.53,Cancelled,Admit control lawyer institution often room none.,1154.12
A-06391,Tugboat,Petrol,1299.64,521.04,2023-11-16,Dubai Port,Doha Bay,49.43,No,1.49,D-167,Sunny,14,47.83,Delayed,Season foreign brother white real soldier but truth.,1936.46
A-06392,Tugboat,Diesel,1046.24,1013.11,2025-04-03,Doha Bay,Dubai Port,63.4,No,0.82,D-387,Rainy,5,83.92,Completed,Kitchen rate industry another improve.,857.92
A-06393,Helicopter,Petrol,1177.99,49.08,2025-03-29,Ras Laffan,Muscat Dock,35.81,No,0.51,D-515,Rainy,5,83.58,Delayed,Cut far dark base meet light.,600.77
A-06394,Supply Ship,Petrol,4611.49,854.01,2024-11-05,Abu Dhabi Rig,Doha Bay,30.36,No,0.68,D-752,Rainy,14,34.83,Cancelled,Somebody well medical image manager knowledge whatever.,3135.81
A-06395,Truck,Jet Fuel,3607.52,1359.34,2024-01-07,Ras Laffan,Ras Laffan,52.56,Yes,1.93,D-713,Rainy,6,99.95,Delayed,Action total child actually kid officer.,6962.51
A-06396,Truck,Diesel,3711.82,1040.33,2024-03-16,Abu Dhabi Rig,Ras Laffan,20.16,No,1.79,D-215,Stormy,1,94.95,Cancelled,Player continue even second argue call choice.,6644.16
A-06397,Truck,Petrol,3990.58,1200.22,2024-09-15,Doha Bay,Ras Laffan,59.22,Yes,0.76,D-768,Rainy,14,28.48,Completed,Actually many much ago wear apply.,3032.84
A-06398,Truck,Diesel,1847.21,659.97,2024-03-21,Ras Laffan,Dubai Port,21.3,No,1.49,D-901,Sunny,4,66.25,Cancelled,Beautiful worry sure someone.,2752.34
A-06399,Truck,Diesel,3859.2,374.32,2024-11-26,Doha Bay,Dubai Port,4.07,No,1.87,D-196,Sunny,3,59.34,Delayed,Magazine oil concern somebody.,7216.7
A-06400,Tugboat,Petrol,4894.23,1621.39,2024-11-06,Abu Dhabi Rig,Abu Dhabi Rig,40.15,No,1.87,D-433,Stormy,14,66.25,Delayed,Sit develop mouth arm court.,9152.21
A-06401,Helicopter,Diesel,3522.13,1812.21,2023-11-24,Muscat Dock,Dubai Port,60.35,No,1.35,D-446,Windy,11,66.13,Completed,Third recently sing how challenge quite pull.,4754.88
A-06402,Truck,Jet Fuel,2142.09,1026.37,2025-03-31,Muscat Dock,Doha Bay,50.02,No,1.59,D-647,Rainy,11,72.4,Cancelled,Radio pass story myself art decide wish.,3405.92
A-06403,Helicopter,Jet Fuel,3610.16,617.03,2025-02-19,Dubai Port,Ras Laffan,71.24,No,1.09,D-674,Stormy,7,47.72,Cancelled,Laugh share address available.,3935.07
A-06404,Helicopter,Jet Fuel,4513.89,1027.3,2024-04-06,Abu Dhabi Rig,Muscat Dock,10.99,No,0.61,D-264,Windy,12,66.96,Completed,Whether leg year change somebody.,2753.47
A-06405,Tugboat,Jet Fuel,730.93,1759.18,2024-09-17,Abu Dhabi Rig,Ras Laffan,25.46,Yes,1.29,D-894,Stormy,12,29.95,Cancelled,Action any card deal job throughout sound hundred.,942.9
A-06406,Truck,Diesel,1399.94,1385.9,2024-12-17,Abu Dhabi Rig,Doha Bay,27.98,No,0.98,D-573,Stormy,1,37.67,Cancelled,Home worry minute director.,1371.94
A-06407,Tugboat,Jet Fuel,4604.55,1718.65,2023-12-19,Muscat Dock,Muscat Dock,5.13,No,1.11,D-330,Windy,2,28.8,Completed,Care eat toward like themselves defense.,5111.05
A-06408,Truck,Petrol,4736.54,663.48,2024-10-05,Muscat Dock,Abu Dhabi Rig,4.05,No,0.76,D-612,Sunny,12,38.62,Delayed,Including turn TV billion wear me outside.,3599.77
A-06409,Tugboat,Jet Fuel,2472.28,1426.84,2023-12-16,Muscat Dock,Dubai Port,3.09,No,1.6,D-910,Windy,11,20.43,Cancelled,Voice statement with find pretty four.,3955.65
A-06410,Helicopter,Petrol,1935.3,1309.57,2024-05-31,Ras Laffan,Doha Bay,30.03,No,1.92,D-222,Rainy,12,23.78,Cancelled,Dinner fact girl better every.,3715.78
A-06411,Truck,Petrol,1485.63,1147.52,2024-10-03,Ras Laffan,Dubai Port,60.98,Yes,1.55,D-544,Windy,8,99.66,Completed,Head politics debate personal carry financial cold.,2302.73
A-06412,Supply Ship,Jet Fuel,2543.88,1061.17,2023-08-01,Muscat Dock,Abu Dhabi Rig,51.38,No,1.24,D-286,Rainy,2,39.91,Cancelled,Result likely risk account left experience since reason.,3154.41
A-06413,Helicopter,Jet Fuel,4679.2,1106.45,2025-07-12,Doha Bay,Muscat Dock,32.72,No,1.13,D-461,Rainy,12,72.0,Delayed,Protect point tonight.,5287.5
A-06414,Supply Ship,Diesel,834.07,1700.85,2024-11-08,Ras Laffan,Doha Bay,19.75,No,1.33,D-616,Sunny,11,57.04,Delayed,Street case order avoid hundred under.,1109.31
A-06415,Helicopter,Petrol,2157.17,1832.83,2025-03-18,Ras Laffan,Muscat Dock,2.11,No,1.48,D-931,Stormy,9,52.9,Completed,Similar three baby foreign.,3192.61
A-06416,Tugboat,Jet Fuel,4566.88,234.59,2024-05-12,Ras Laffan,Doha Bay,13.45,No,0.69,D-589,Windy,4,105.71,Completed,Herself property fight.,3151.15
A-06417,Truck,Diesel,1810.68,1141.86,2025-04-07,Ras Laffan,Abu Dhabi Rig,28.49,No,1.69,D-898,Rainy,3,68.62,Cancelled,Try goal office news because compare.,3060.05
A-06418,Helicopter,Jet Fuel,3863.6,1837.63,2023-10-19,Dubai Port,Abu Dhabi Rig,27.3,No,0.51,D-522,Windy,4,71.68,Cancelled,Like president pass.,1970.44
A-06419,Tugboat,Jet Fuel,2007.37,278.13,2025-05-23,Ras Laffan,Abu Dhabi Rig,19.41,No,1.77,D-486,Windy,9,65.91,Completed,Piece speak pressure population six.,3553.04
A-06420,Truck,Jet Fuel,4044.14,831.59,2024-07-05,Doha Bay,Dubai Port,71.8,Yes,1.25,D-994,Rainy,7,46.89,Cancelled,Serve clear affect involve else security soon particular.,5055.18
A-06421,Truck,Petrol,4906.91,187.27,2025-03-05,Dubai Port,Ras Laffan,32.76,No,1.15,D-458,Rainy,13,88.33,Completed,Pattern cultural leave staff according really manager.,5642.95
A-06422,Helicopter,Jet Fuel,2000.33,235.82,2023-07-28,Ras Laffan,Muscat Dock,20.02,Yes,0.68,D-844,Stormy,11,24.72,Delayed,Product around suffer describe.,1360.22
A-06423,Truck,Diesel,4240.98,1809.18,2025-05-19,Abu Dhabi Rig,Doha Bay,29.9,No,1.38,D-403,Windy,11,48.15,Delayed,Fine art discover.,5852.55
A-06424,Helicopter,Jet Fuel,4943.24,897.9,2024-11-23,Dubai Port,Muscat Dock,20.84,No,0.63,D-195,Rainy,4,86.15,Delayed,Should their community customer such address figure.,3114.24
A-06425,Truck,Jet Fuel,4920.77,1380.59,2025-01-28,Ras Laffan,Ras Laffan,26.0,Yes,1.8,D-830,Stormy,13,23.34,Cancelled,Fight technology other.,8857.39
A-06426,Supply Ship,Diesel,2225.48,286.44,2024-10-25,Doha Bay,Dubai Port,9.94,No,0.95,D-306,Windy,7,22.57,Completed,Drug involve option.,2114.21
A-06427,Tugboat,Diesel,2480.23,53.68,2024-12-03,Muscat Dock,Dubai Port,1.06,No,0.76,D-729,Windy,8,57.28,Delayed,In collection total its through.,1884.97
A-06428,Supply Ship,Petrol,1586.67,1782.06,2024-12-03,Ras Laffan,Ras Laffan,35.91,No,0.88,D-928,Rainy,11,45.12,Cancelled,Strong see turn.,1396.27
A-06429,Helicopter,Petrol,1638.69,1153.35,2023-11-02,Abu Dhabi Rig,Doha Bay,35.73,Yes,1.3,D-499,Sunny,11,90.1,Completed,And street certain say just line positive.,2130.3
A-06430,Supply Ship,Petrol,2513.11,49.78,2024-12-12,Doha Bay,Ras Laffan,12.14,No,1.34,D-130,Rainy,8,95.59,Cancelled,Billion its west plan pretty social along.,3367.57
A-06431,Helicopter,Petrol,1082.54,1984.76,2025-06-08,Dubai Port,Dubai Port,60.12,Yes,1.01,D-282,Windy,13,23.62,Delayed,Morning remain operation time exactly effort without beautiful.,1093.37
A-06432,Truck,Diesel,3584.5,989.46,2024-06-14,Doha Bay,Dubai Port,14.62,No,1.68,D-185,Sunny,12,63.64,Completed,Those guess TV including produce offer.,6021.96
A-06433,Truck,Jet Fuel,2727.91,956.99,2024-03-11,Ras Laffan,Muscat Dock,55.68,No,1.07,D-448,Rainy,6,114.32,Completed,Great design piece myself lead.,2918.86
A-06434,Helicopter,Jet Fuel,4500.53,1245.62,2024-05-30,Abu Dhabi Rig,Doha Bay,14.51,No,1.16,D-808,Sunny,11,51.3,Cancelled,Fast bank usually poor production red author.,5220.61
A-06435,Supply Ship,Jet Fuel,4071.85,25.73,2024-06-22,Doha Bay,Doha Bay,20.97,No,0.7,D-654,Stormy,11,39.7,Completed,Necessary research number dark wall into.,2850.29
A-06436,Truck,Petrol,1680.11,1142.59,2025-01-14,Doha Bay,Dubai Port,20.16,No,0.7,D-877,Rainy,1,72.13,Completed,Serve find newspaper.,1176.08
A-06437,Tugboat,Diesel,2578.44,1262.67,2024-03-27,Muscat Dock,Ras Laffan,17.3,No,0.65,D-134,Windy,10,65.09,Cancelled,Along cut would write almost tree.,1675.99
A-06438,Truck,Diesel,3777.52,600.94,2024-11-12,Muscat Dock,Dubai Port,68.63,No,0.72,D-284,Windy,11,41.95,Completed,Newspaper style either claim note.,2719.81
A-06439,Tugboat,Diesel,1046.68,1456.44,2023-11-22,Ras Laffan,Muscat Dock,19.71,Yes,1.85,D-862,Sunny,11,42.68,Delayed,Artist own design blue.,1936.36
A-06440,Supply Ship,Jet Fuel,254.83,761.09,2025-04-23,Dubai Port,Ras Laffan,35.43,No,1.53,D-826,Sunny,14,88.67,Delayed,Book decade activity discussion president appear result.,389.89
A-06441,Tugboat,Petrol,4276.29,1438.37,2024-10-23,Dubai Port,Dubai Port,53.2,No,1.51,D-827,Stormy,3,52.29,Cancelled,Must eight garden.,6457.2
A-06442,Tugboat,Diesel,774.0,296.21,2023-12-04,Abu Dhabi Rig,Doha Bay,23.66,No,0.72,D-828,Rainy,6,118.6,Delayed,Local mind indicate citizen yes name.,557.28
A-06443,Tugboat,Petrol,4458.12,1828.26,2024-02-28,Ras Laffan,Muscat Dock,1.83,No,1.28,D-300,Stormy,1,48.98,Delayed,Bring Congress week military simply.,5706.39
A-06444,Tugboat,Diesel,4576.68,1760.12,2023-09-18,Dubai Port,Dubai Port,55.08,No,1.23,D-813,Sunny,5,74.79,Delayed,Doctor drug movement catch up family American.,5629.32
A-06445,Truck,Petrol,2357.43,309.75,2024-09-26,Doha Bay,Dubai Port,21.17,Yes,0.93,D-635,Windy,2,27.31,Completed,Morning anything them oil approach theory shake.,2192.41
A-06446,Tugboat,Diesel,4053.23,1877.52,2024-02-07,Ras Laffan,Abu Dhabi Rig,63.0,No,0.91,D-738,Stormy,1,73.88,Delayed,Hand share couple father staff goal amount.,3688.44
A-06447,Truck,Petrol,1879.64,1119.98,2024-07-01,Doha Bay,Ras Laffan,35.87,Yes,1.64,D-904,Rainy,10,66.06,Delayed,Up heart both hope former part on against.,3082.61
A-06448,Tugboat,Diesel,4305.5,1406.28,2025-02-13,Abu Dhabi Rig,Abu Dhabi Rig,45.33,No,0.95,D-615,Windy,12,54.93,Completed,Wait benefit yet likely.,4090.22
A-06449,Helicopter,Diesel,4140.94,1682.18,2023-12-29,Ras Laffan,Doha Bay,68.52,Yes,1.39,D-565,Rainy,3,62.96,Delayed,Letter inside catch star middle.,5755.91
A-06450,Supply Ship,Petrol,484.74,176.3,2025-06-01,Abu Dhabi Rig,Ras Laffan,62.77,No,1.88,D-442,Sunny,13,37.85,Completed,Travel significant office.,911.31
A-06451,Tugboat,Petrol,2954.75,346.88,2024-06-09,Muscat Dock,Muscat Dock,57.28,No,1.27,D-757,Sunny,2,102.02,Completed,Soldier tonight none provide dream.,3752.53
A-06452,Helicopter,Jet Fuel,3235.99,587.88,2024-11-10,Abu Dhabi Rig,Ras Laffan,38.68,No,1.41,D-549,Rainy,6,112.18,Delayed,Fish president risk without travel social detail.,4562.75
A-06453,Tugboat,Petrol,104.2,959.64,2024-12-12,Muscat Dock,Dubai Port,13.02,No,1.81,D-172,Rainy,6,103.75,Delayed,Lead this tree teacher modern.,188.6
A-06454,Tugboat,Diesel,4901.6,698.65,2025-06-02,Ras Laffan,Dubai Port,60.71,No,1.58,D-729,Sunny,11,100.49,Completed,Least power court become professor.,7744.53
A-06455,Tugboat,Diesel,2092.18,1016.63,2023-09-20,Doha Bay,Dubai Port,7.67,Yes,0.52,D-609,Stormy,7,74.84,Delayed,Common tree entire beat.,1087.93
A-06456,Helicopter,Petrol,2634.98,379.97,2024-03-17,Doha Bay,Ras Laffan,64.01,No,0.72,D-271,Stormy,7,53.36,Completed,Light another son few possible meeting.,1897.19
A-06457,Supply Ship,Jet Fuel,1054.54,1367.49,2024-04-18,Doha Bay,Dubai Port,55.4,No,0.9,D-144,Rainy,5,37.19,Completed,Store area edge thing home suddenly hard husband.,949.09
A-06458,Helicopter,Petrol,3093.5,120.91,2024-03-27,Abu Dhabi Rig,Dubai Port,58.05,No,1.15,D-573,Rainy,3,101.97,Cancelled,Less war fast stock.,3557.52
A-06459,Supply Ship,Diesel,4072.04,729.28,2023-12-20,Ras Laffan,Abu Dhabi Rig,27.78,No,0.91,D-977,Sunny,6,24.35,Delayed,Beyond cultural cup degree.,3705.56
A-06460,Tugboat,Diesel,2970.87,366.28,2025-05-03,Ras Laffan,Dubai Port,7.03,Yes,1.19,D-746,Rainy,3,38.1,Cancelled,Owner ball police remember trouble nor.,3535.34
A-06461,Truck,Jet Fuel,3961.37,1462.57,2025-03-28,Muscat Dock,Abu Dhabi Rig,52.61,Yes,1.68,D-107,Rainy,5,60.17,Cancelled,Image central scene among point without.,6655.1
A-06462,Tugboat,Petrol,3682.43,1768.47,2025-01-27,Ras Laffan,Doha Bay,70.44,No,1.96,D-820,Windy,3,39.46,Completed,Sense hotel color eight.,7217.56
A-06463,Supply Ship,Diesel,1264.52,166.78,2023-08-09,Doha Bay,Ras Laffan,61.95,Yes,1.44,D-608,Rainy,6,78.3,Completed,Few finally staff ask common.,1820.91
A-06464,Helicopter,Diesel,2235.48,1572.23,2023-08-09,Ras Laffan,Abu Dhabi Rig,60.74,Yes,1.81,D-106,Rainy,4,92.42,Cancelled,Close serve activity present after.,4046.22
A-06465,Tugboat,Diesel,828.27,1792.49,2024-04-15,Muscat Dock,Ras Laffan,45.89,No,1.02,D-650,Rainy,9,110.91,Delayed,Already democratic star entire team artist scientist month.,844.84
A-06466,Helicopter,Petrol,305.49,1948.2,2024-10-11,Ras Laffan,Ras Laffan,9.26,Yes,0.71,D-874,Stormy,2,41.04,Cancelled,Certainly child agreement blood usually writer want.,216.9
A-06467,Helicopter,Petrol,409.04,1162.98,2024-05-17,Ras Laffan,Muscat Dock,62.29,Yes,1.75,D-673,Sunny,7,47.96,Cancelled,Establish be rich.,715.82
A-06468,Helicopter,Jet Fuel,4718.25,661.51,2024-09-29,Doha Bay,Abu Dhabi Rig,16.76,No,1.66,D-572,Sunny,5,91.67,Delayed,Black will because program.,7832.3
A-06469,Tugboat,Diesel,4924.23,650.73,2024-02-17,Ras Laffan,Dubai Port,19.78,No,0.85,D-282,Windy,9,41.7,Completed,Short ready parent knowledge.,4185.6
A-06470,Helicopter,Diesel,565.39,764.15,2025-03-06,Abu Dhabi Rig,Muscat Dock,54.67,No,1.31,D-407,Stormy,10,58.38,Cancelled,Election school team among season group view.,740.66
A-06471,Helicopter,Jet Fuel,1742.45,1229.21,2024-09-12,Muscat Dock,Abu Dhabi Rig,51.9,No,1.99,D-273,Stormy,5,95.35,Delayed,House true space brother me body.,3467.48
A-06472,Tugboat,Diesel,660.66,985.56,2025-06-21,Muscat Dock,Abu Dhabi Rig,6.15,No,1.96,D-679,Sunny,13,57.58,Delayed,Word religious free.,1294.89
A-06473,Helicopter,Jet Fuel,4187.72,1310.73,2024-02-11,Muscat Dock,Doha Bay,18.89,Yes,1.18,D-901,Rainy,12,34.63,Delayed,Time situation only edge worry.,4941.51
A-06474,Tugboat,Jet Fuel,2531.86,88.23,2025-06-19,Ras Laffan,Dubai Port,59.06,No,0.93,D-800,Sunny,5,46.95,Completed,Carry rock box design country PM course.,2354.63
A-06475,Supply Ship,Diesel,3144.18,220.7,2024-08-19,Abu Dhabi Rig,Doha Bay,68.42,Yes,0.94,D-929,Rainy,12,28.09,Delayed,Through speech conference serious but term.,2955.53
A-06476,Supply Ship,Petrol,2745.56,1953.31,2024-06-08,Muscat Dock,Ras Laffan,19.91,No,1.82,D-992,Rainy,2,87.42,Cancelled,Cover back until image her certain commercial build.,4996.92
A-06477,Supply Ship,Petrol,3580.24,1990.82,2025-01-05,Dubai Port,Dubai Port,55.01,No,1.5,D-637,Stormy,3,24.58,Delayed,Gun Mr team decade plan professor.,5370.36
A-06478,Helicopter,Petrol,1663.75,1495.85,2023-12-27,Doha Bay,Doha Bay,36.9,No,1.4,D-593,Sunny,6,77.41,Delayed,Reveal nothing head few instead.,2329.25
A-06479,Truck,Petrol,773.72,520.23,2025-06-07,Dubai Port,Doha Bay,27.98,No,0.9,D-461,Windy,4,115.01,Cancelled,Box buy cultural our experience.,696.35
A-06480,Truck,Diesel,186.34,1907.23,2024-03-17,Dubai Port,Dubai Port,64.77,No,1.11,D-928,Sunny,11,105.99,Delayed,Economic behind law against school television much college.,206.84
A-06481,Helicopter,Jet Fuel,2283.9,435.27,2023-10-18,Muscat Dock,Abu Dhabi Rig,39.92,No,1.34,D-241,Windy,3,27.29,Cancelled,Buy husband include get politics little direction.,3060.43
A-06482,Truck,Jet Fuel,4548.39,1465.55,2024-02-20,Dubai Port,Ras Laffan,50.12,Yes,1.28,D-482,Stormy,5,91.45,Completed,Occur take visit return window glass.,5821.94
A-06483,Tugboat,Diesel,1595.81,239.36,2025-02-25,Dubai Port,Muscat Dock,43.06,No,0.58,D-821,Rainy,9,89.01,Completed,Chair sort system chair buy.,925.57
A-06484,Truck,Petrol,1060.19,1301.32,2024-05-01,Abu Dhabi Rig,Muscat Dock,46.69,No,1.23,D-644,Sunny,3,49.84,Delayed,Run edge late story rule director that.,1304.03
A-06485,Helicopter,Jet Fuel,4637.61,1521.43,2025-05-14,Doha Bay,Muscat Dock,37.73,Yes,1.42,D-268,Stormy,7,30.93,Completed,Suggest ever trip.,6585.41
A-06486,Helicopter,Diesel,616.7,1720.68,2023-09-26,Ras Laffan,Ras Laffan,38.87,No,1.68,D-691,Stormy,9,105.41,Completed,Mrs give write pay friend never remember.,1036.06
A-06487,Tugboat,Diesel,353.83,1471.27,2024-06-09,Muscat Dock,Dubai Port,61.5,No,0.69,D-777,Rainy,4,75.43,Delayed,Change hot much blue.,244.14
A-06488,Supply Ship,Petrol,4409.12,1847.74,2023-08-09,Muscat Dock,Dubai Port,22.49,No,1.74,D-890,Windy,7,89.84,Cancelled,Interest say significant travel message.,7671.87
A-06489,Helicopter,Diesel,3534.46,1046.64,2024-10-21,Dubai Port,Dubai Port,53.28,No,0.64,D-260,Rainy,11,65.78,Cancelled,Collection as day base recognize.,2262.05
A-06490,Tugboat,Jet Fuel,2168.14,1358.08,2024-08-07,Ras Laffan,Muscat Dock,20.07,No,1.25,D-179,Sunny,7,42.24,Cancelled,Yard window course pass.,2710.18
A-06491,Truck,Jet Fuel,3786.49,745.4,2024-02-19,Ras Laffan,Abu Dhabi Rig,6.02,No,0.63,D-964,Stormy,11,46.03,Cancelled,Point clear act notice.,2385.49
A-06492,Truck,Diesel,3733.06,30.68,2023-09-18,Ras Laffan,Doha Bay,65.13,No,1.73,D-412,Rainy,3,73.48,Cancelled,Pay but movie growth receive follow every.,6458.19
A-06493,Tugboat,Jet Fuel,296.3,1515.82,2023-09-24,Muscat Dock,Muscat Dock,30.16,No,1.2,D-111,Windy,1,43.45,Delayed,Reduce road sit from kid.,355.56
A-06494,Tugboat,Diesel,3413.61,1741.02,2024-10-06,Muscat Dock,Ras Laffan,49.51,Yes,1.43,D-566,Windy,4,59.87,Completed,Pm approach chair eight executive.,4881.46
A-06495,Helicopter,Jet Fuel,3240.27,356.11,2024-01-21,Abu Dhabi Rig,Dubai Port,54.81,No,1.25,D-140,Windy,9,27.44,Cancelled,Organization feel special civil paper.,4050.34
A-06496,Truck,Petrol,4822.52,67.0,2024-07-05,Muscat Dock,Doha Bay,57.59,No,1.19,D-223,Stormy,10,119.55,Completed,Certain even age indicate.,5738.8
A-06497,Tugboat,Jet Fuel,4836.45,337.36,2023-11-24,Muscat Dock,Dubai Port,17.07,No,0.77,D-612,Rainy,7,81.67,Cancelled,Produce participant perhaps house must way another.,3724.07
A-06498,Truck,Petrol,1951.22,1791.63,2025-04-30,Abu Dhabi Rig,Dubai Port,47.55,No,1.92,D-458,Stormy,10,34.61,Delayed,Company wear avoid bit.,3746.34
A-06499,Tugboat,Petrol,2990.23,598.07,2024-05-08,Muscat Dock,Dubai Port,54.98,No,1.59,D-952,Windy,6,33.01,Delayed,High officer race sort.,4754.47
A-06500,Truck,Diesel,792.65,475.07,2024-09-20,Dubai Port,Abu Dhabi Rig,9.5,No,1.35,D-931,Rainy,5,68.33,Completed,Concern toward far result answer term.,1070.08
A-06501,Supply Ship,Petrol,425.64,39.03,2024-02-05,Dubai Port,Doha Bay,11.03,Yes,0.81,D-858,Sunny,11,22.48,Completed,Marriage room but huge air.,344.77
A-06502,Helicopter,Jet Fuel,2220.62,601.14,2024-12-02,Abu Dhabi Rig,Muscat Dock,26.84,Yes,1.1,D-180,Windy,10,61.2,Completed,Knowledge six term people budget.,2442.68
A-06503,Truck,Jet Fuel,3480.42,1434.12,2023-09-10,Abu Dhabi Rig,Abu Dhabi Rig,22.42,Yes,1.01,D-413,Rainy,10,114.49,Completed,That western buy leg range yard.,3515.22
A-06504,Supply Ship,Petrol,2882.03,1918.59,2024-10-15,Dubai Port,Ras Laffan,57.6,No,1.63,D-400,Stormy,14,102.34,Delayed,Doctor direction main head.,4697.71
A-06505,Truck,Diesel,2205.32,632.36,2024-04-04,Ras Laffan,Ras Laffan,46.63,No,0.79,D-349,Sunny,1,113.0,Completed,Light develop three prevent.,1742.2
A-06506,Truck,Petrol,4108.75,488.96,2023-10-28,Muscat Dock,Muscat Dock,36.36,No,1.5,D-835,Rainy,4,31.11,Cancelled,Executive politics current usually even idea pass good.,6163.12
A-06507,Supply Ship,Jet Fuel,3992.69,1777.26,2023-09-24,Doha Bay,Doha Bay,8.55,No,1.85,D-500,Rainy,3,57.08,Delayed,Customer of manage lead person from.,7386.48
